store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
3721590852129345487,0,0.0,0.06666666666666667,0,0.0,0.5833333333333334
7565607508388225426,0,0.0,0.0,1,0.2,0.8833333333333333
4306062162897111672,1,0.3333333333333333,1.55,0,0.0,0.03333333333333333
8245825950638749372,0,0.1,0.5666666666666667,1,0.05,0.2
4054909995682804339,1,0.18333333333333332,0.9166666666666666,0,0.0,0.0
2629184682400455388,0,0.0,0.0,1,0.18333333333333332,0.8833333333333333
752281089013846258,0,0.0,0.0,0,0.0,0.0
4308716327356326641,0,0.0,0.0,0,0.0,0.0
1803103253870975098,1,0.11666666666666667,0.45,0,0.0,0.0
1298580698756743295,1,0.25,1.1833333333333333,0,0.0,0.0
8008907219319216554,1,0.18333333333333332,0.9,0,0.016666666666666666,0.06666666666666667
9190549300380545451,1,0.1,0.5833333333333334,0,0.0,0.0
1694074305867984076,0,0.13333333333333333,0.7833333333333333,0,0.0,0.0
3258891942704923227,1,0.26666666666666666,1.35,0,0.0,0.0
2960297822790286171,0,0.0,0.0,1,0.2,0.75
4467068553511405146,1,0.31666666666666665,1.6166666666666667,0,0.0,0.0
7472095004272463618,1,0.16666666666666666,0.75,0,0.0,0.0
6894450278263656982,1,0.18333333333333332,0.85,0,0.0,0.0
2222266161841475496,1,0.21666666666666667,1.0,0,0.0,0.0
4771960929946904618,1,0.16666666666666666,0.8,0,0.0,0.0
6494136920668173702,2,0.35,1.1333333333333333,0,0.06666666666666667,0.8
306275589933283277,0,0.0,0.2,1,0.2833333333333333,1.15
3452270805833890980,0,0.1,0.5666666666666667,0,0.0,0.0
8465465452650771902,1,0.11666666666666667,0.5666666666666667,0,0.0,0.0
4190347804200188657,1,0.16666666666666666,0.85,0,0.0,0.0
3761065392460649801,2,0.4166666666666667,1.9666666666666666,0,0.03333333333333333,0.06666666666666667
4469658261093288852,1,0.31666666666666665,1.55,0,0.0,0.0
3745423608482989929,0,0.0,0.0,0,0.0,0.0
3245433597727204948,1,0.11666666666666667,0.6166666666666667,0,0.03333333333333333,0.13333333333333333
3942136022551773279,0,0.1,0.6166666666666667,0,0.0,0.0
7911029705250836944,2,0.65,3.1333333333333333,0,0.0,0.0
3684968529618973586,2,0.36666666666666664,1.95,0,0.0,0.0
4392262532304212457,1,0.05,0.45,0,0.0,0.0
912005109358768235,1,0.2,1.0,0,0.0,0.0
5401719649147588482,2,0.6333333333333333,3.15,0,0.0,0.0
82665482356362548,2,0.45,2.0,0,0.0,0.3
6801672350951151970,0,0.0,0.0,0,0.18333333333333332,0.9833333333333333
6762357699056007187,1,0.2,0.95,0,0.0,0.0
5595203993341523222,1,0.3,1.45,0,0.0,0.0
4452511061815625182,1,0.18333333333333332,0.9,0,0.0,0.0
7013271434412051301,1,0.23333333333333334,1.1666666666666667,0,0.0,0.0
4625110589066658924,0,0.0,0.0,1,0.15,0.7166666666666667
2677415097765332649,0,0.16666666666666666,0.8,0,0.0,0.0
1639892478985907487,0,0.0,0.0,1,0.13333333333333333,0.7
9035602863095479908,1,0.16666666666666666,0.8166666666666667,0,0.0,0.0
8545446433867384261,2,0.18333333333333332,0.8166666666666667,0,0.0,0.0
3436545394734539177,2,0.5666666666666667,2.6,0,0.0,0.18333333333333332
1402891136913453677,0,0.0,0.0,2,0.3333333333333333,1.5833333333333333
5122159089165898554,0,0.05,0.6166666666666667,0,0.0,0.0
4123201327877188170,2,0.4666666666666667,2.4833333333333334,0,0.0,0.0
4840031188784944463,1,0.23333333333333334,1.0,0,0.0,0.0
2739564275596596870,1,0.2,0.9333333333333333,0,0.0,0.0
8291100649115488145,0,0.0,0.0,1,0.2,0.9
6514156299283001493,1,0.13333333333333333,0.45,0,0.0,0.0
1437456186050088403,0,0.0,0.0,1,0.2,0.8833333333333333
4438150554369162705,0,0.0,0.0,1,0.18333333333333332,0.9
2166893363625081748,1,0.21666666666666667,0.8166666666666667,0,0.0,0.0
9155193330186516304,1,0.31666666666666665,1.5666666666666667,0,0.0,0.0
452699122084283456,1,0.26666666666666666,1.3833333333333333,0,0.0,0.0
9020313837963214516,1,0.1,0.4166666666666667,0,0.0,0.0
7509740124230812327,1,0.31666666666666665,1.55,0,0.0,0.0
1451852806427843383,1,0.11666666666666667,0.5833333333333334,0,0.0,0.0
8295885107976164734,0,0.0,0.0,1,0.18333333333333332,0.8333333333333334
2916254961096513651,0,0.08333333333333333,0.48333333333333334,1,0.08333333333333333,0.36666666666666664
3483888976569216513,2,0.4666666666666667,2.4833333333333334,0,0.0,0.0
7575377953579535994,2,0.2,0.7666666666666667,0,0.0,0.0
3181898990960972439,1,0.1,0.4666666666666667,0,0.03333333333333333,0.08333333333333333
5382027116373588252,0,0.0,0.0,1,0.2833333333333333,1.35
3065192801210776659,1,0.16666666666666666,0.8,0,0.0,0.0
6978826655331331613,0,0.0,0.0,1,0.3,1.45
8376405201419084298,1,0.15,0.7166666666666667,0,0.0,0.0
1021872076660489708,2,0.23333333333333334,0.9666666666666667,0,0.0,0.0
5108694434844003277,2,0.16666666666666666,0.7333333333333333,0,0.0,0.0
7161277028206100806,0,0.0,0.0,2,0.21666666666666667,0.9166666666666666
731968556305490274,1,0.18333333333333332,0.8666666666666667,0,0.0,0.0
4099386448353894912,0,0.08333333333333333,0.5333333333333333,1,0.21666666666666667,0.85
6866999929605414254,1,0.18333333333333332,0.8,0,0.0,0.0
2826825204396511429,2,0.3333333333333333,1.5333333333333334,0,0.0,0.05
2277375214486360058,0,0.06666666666666667,0.35,0,0.0,0.0
6271041797853253252,1,0.25,1.1333333333333333,0,0.0,0.0
6518644166216963647,1,0.11666666666666667,0.5666666666666667,0,0.0,0.0
696335722279295710,1,0.15,0.7333333333333333,0,0.06666666666666667,0.18333333333333332
3706233454491133542,0,0.15,0.8833333333333333,1,0.03333333333333333,0.03333333333333333
9187532944338233778,0,0.0,0.05,1,0.15,0.7333333333333333
8676218195750676997,0,0.11666666666666667,0.6333333333333333,0,0.0,0.0
2726009345124910231,1,0.21666666666666667,1.1166666666666667,0,0.0,0.0
3862421007215138726,1,0.11666666666666667,0.6833333333333333,0,0.05,0.16666666666666666
7025781164473112289,1,0.31666666666666665,1.55,0,0.0,0.0
655365573238197560,2,0.43333333333333335,1.9666666666666666,0,0.0,0.0
6992375092785473080,1,0.31666666666666665,1.5666666666666667,0,0.0,0.0
2859537849758033752,1,0.21666666666666667,1.0,0,0.0,0.0
689858000374545066,1,0.21666666666666667,1.0833333333333333,0,0.0,0.0
7849019542798623907,0,0.13333333333333333,2.433333333333333,2,0.5,0.7
1654806615114467199,1,0.18333333333333332,0.9333333333333333,0,0.0,0.0
3120847115210945766,1,0.15,0.8,0,0.0,0.0
7091457090311630164,0,0.0,0.0,2,0.21666666666666667,0.9666666666666667
1745390536943397691,1,0.2,0.9166666666666666,0,0.0,0.0
4644927054985551571,0,0.16666666666666666,0.7,1,0.15,0.8666666666666667
643859226602476283,1,0.26666666666666666,1.35,0,0.0,0.0
5823710290526579576,0,0.05,0.15,0,0.0,0.0
9078543330275062761,1,0.16666666666666666,0.8333333333333334,0,0.0,0.0
54515546588432327,1,0.18333333333333332,0.9833333333333333,0,0.0,0.0
9195020438857272261,2,0.18333333333333332,0.7833333333333333,0,0.0,0.0
6427687325821063353,0,0.0,0.0,2,0.23333333333333334,0.9166666666666666
5295146938352379234,1,0.23333333333333334,1.0166666666666666,0,0.0,0.0
1709029171659478499,0,0.0,0.0,0,0.0,0.0
3757661407281636758,1,0.11666666666666667,0.6,0,0.0,0.0
5232494893711529653,1,0.18333333333333332,0.8333333333333334,0,0.0,0.0
6376227098205984858,1,0.16666666666666666,0.7833333333333333,0,0.0,0.0
3705544321541308930,0,0.0,0.0,1,0.21666666666666667,0.95
1278643893148035299,0,0.0,0.0,0,0.0,0.0
3674754113822998887,2,0.2,0.85,0,0.0,0.0
3670055228896388007,0,0.0,0.0,1,0.18333333333333332,0.9
5489469897971708197,3,0.4166666666666667,1.9,0,0.03333333333333333,0.06666666666666667
8705773233781333649,1,0.23333333333333334,1.0333333333333334,0,0.0,0.0
2561735615977369498,1,0.26666666666666666,1.2666666666666666,0,0.0,0.0
2402445654503754979,2,0.21666666666666667,1.0,0,0.0,0.0
5613997515443536260,1,0.08333333333333333,0.43333333333333335,0,0.0,0.0
4439408696490866948,1,0.18333333333333332,0.75,0,0.0,0.0
4854561847895584814,3,0.65,2.75,0,0.0,0.0
8056535549079348007,0,0.25,1.4166666666666667,0,0.0,0.0
1990338092077795300,1,0.23333333333333334,1.1,0,0.0,0.0
1518917644889094383,1,0.2833333333333333,1.3166666666666667,0,0.0,0.0
7851471791880751747,0,0.0,0.0,2,0.18333333333333332,0.8166666666666667
4764324408856179486,1,0.26666666666666666,1.35,0,0.0,0.0
5060510610554371981,0,0.0,0.0,1,0.21666666666666667,0.95
2956165284031707558,0,0.1,0.5333333333333333,1,0.11666666666666667,0.6166666666666667
3124242029879334431,1,0.16666666666666666,0.8166666666666667,0,0.0,0.0
3348755465623413879,1,0.15,0.7666666666666667,0,0.0,0.0
3928896052925063216,1,0.08333333333333333,0.36666666666666664,0,0.0,0.0
5319157205442591094,1,0.16666666666666666,0.8666666666666667,0,0.0,0.0
5181152104168722857,0,0.0,0.0,1,0.15,0.7333333333333333
1497748925258615256,2,0.55,2.816666666666667,0,0.06666666666666667,0.3
5330371833687349934,0,0.16666666666666666,0.7,1,0.15,0.85
8346216322588649898,0,0.0,0.0,1,0.15,0.6666666666666666
608367747035643343,0,0.0,0.016666666666666666,0,0.08333333333333333,0.16666666666666666
6529264612595344078,0,0.11666666666666667,0.8,0,0.0,0.0
4932034334218266470,0,0.0,0.3,1,0.11666666666666667,0.16666666666666666
869304370188208546,1,0.21666666666666667,0.9666666666666667,0,0.0,0.0
4722679879134711489,1,0.16666666666666666,0.85,0,0.0,0.0
4595646770186827888,2,0.65,3.15,0,0.0,0.0
299227269549581664,1,0.15,0.7333333333333333,0,0.0,0.0
1690678937462319897,0,0.0,0.0,0,0.08333333333333333,0.43333333333333335
7966231803022919948,1,0.2833333333333333,1.4333333333333333,0,0.0,0.0
3269700117288811474,0,0.11666666666666667,0.48333333333333334,0,0.0,0.0
2363064492569983119,3,0.5833333333333334,2.55,0,0.0,0.2
5297381798181087730,1,0.18333333333333332,0.8833333333333333,0,0.016666666666666666,0.1
8396636154679316178,1,0.16666666666666666,0.85,0,0.0,0.0
4747912278242405616,2,0.4,1.9,0,0.03333333333333333,0.06666666666666667
3436284386281087078,1,0.26666666666666666,1.3,0,0.0,0.0
9032584557271371585,1,0.21666666666666667,1.0166666666666666,0,0.0,0.0
5492585549839087598,1,0.18333333333333332,0.9,0,0.0,0.0
1821311607480479403,1,0.21666666666666667,1.0166666666666666,0,0.0,0.0
9057817804841468747,1,0.2,0.8833333333333333,0,0.0,0.0
6128025333934212921,1,0.2,0.8833333333333333,0,0.0,0.0
6130227199021765566,1,0.31666666666666665,1.4833333333333334,0,0.0,0.0
6681664192412918280,0,0.0,0.2,2,0.15,0.5166666666666667
4340609467848967411,1,0.11666666666666667,0.6166666666666667,0,0.0,0.0
6620071803741044856,0,0.016666666666666666,0.6,1,0.13333333333333333,0.13333333333333333
2920647941726115816,1,0.15,0.8,0,0.0,0.0
373571447391239213,0,0.0,0.0,1,0.26666666666666666,1.25
2154992877797553948,2,0.5333333333333333,2.566666666666667,0,0.0,0.0
6553223078042354255,1,0.23333333333333334,1.1333333333333333,0,0.0,0.0
8234273159753081342,2,0.6333333333333333,3.1166666666666667,0,0.0,0.0
5037371960244689375,0,0.15,0.8166666666666667,0,0.0,0.0
2963986539067789750,0,0.0,0.0,0,0.0,0.0
2624399680748347538,0,0.0,0.0,1,0.13333333333333333,0.4666666666666667
4209236945356931832,1,0.1,0.45,0,0.06666666666666667,0.4166666666666667
1176400014944170417,0,0.0,0.0,1,0.16666666666666666,0.7
1713533781993249385,1,0.31666666666666665,1.5666666666666667,0,0.0,0.0
7102474576172279500,0,0.0,0.0,1,0.13333333333333333,0.5166666666666667
5933558721586681027,0,0.0,0.0,1,0.2,0.9
6477385933016777519,1,0.2,0.95,0,0.0,0.0
9176290774634823041,1,0.18333333333333332,0.5,0,0.0,0.25
8920127518775186224,0,0.1,0.26666666666666666,0,0.0,0.21666666666666667
2131973524685463663,1,0.18333333333333332,0.7833333333333333,0,0.0,0.0
6622953410727564906,1,0.2,0.9,0,0.0,0.0
2494378892841232626,0,0.16666666666666666,0.9166666666666666,0,0.0,0.0
693924950174409728,2,0.26666666666666666,1.15,0,0.0,0.0
5571374115098045701,0,0.0,0.06666666666666667,1,0.2,0.9166666666666666
1131474887653473486,0,0.0,0.0,0,0.08333333333333333,0.4666666666666667
7121128704779777320,1,0.18333333333333332,0.8,0,0.0,0.21666666666666667
7641174548841299939,0,0.0,0.0,1,0.18333333333333332,0.85
5852272032944223823,1,0.26666666666666666,1.3833333333333333,0,0.0,0.0
6123134674757720604,1,0.18333333333333332,0.8333333333333334,0,0.0,0.0
2980151877253986440,1,0.06666666666666667,0.26666666666666666,0,0.0,0.0
3462642174893941130,1,0.13333333333333333,0.65,0,0.0,0.0
245254723147851575,3,0.6,2.95,0,0.0,0.0
4141636340392982309,0,0.03333333333333333,0.23333333333333334,1,0.2,0.9333333333333333
8958648822425380516,1,0.3,1.4666666666666666,0,0.0,0.0
7023326669299059067,1,0.18333333333333332,0.8,0,0.0,0.0
1541962396435346942,2,0.4666666666666667,2.1666666666666665,0,0.0,0.0
8315395491061125019,1,0.18333333333333332,0.8166666666666667,0,0.0,0.0
2870452740229183737,1,0.23333333333333334,1.1166666666666667,0,0.0,0.0
5277571766080786770,0,0.0,0.15,1,0.25,0.9333333333333333
4591267031123857016,2,0.3333333333333333,1.5666666666666667,0,0.0,0.0
1235050363813493719,1,0.05,0.31666666666666665,0,0.0,0.0
7722193507131423111,1,0.23333333333333334,1.0833333333333333,0,0.0,0.0
5005636454490146706,1,0.2,0.95,0,0.0,0.0
4235754094471379434,0,0.0,0.0,1,0.2833333333333333,1.2833333333333334
2295215939664638893,2,0.6666666666666666,3.15,0,0.0,0.0
6973603538783949694,1,0.16666666666666666,0.8,0,0.0,0.0
9084273254897517786,0,0.13333333333333333,0.6833333333333333,0,0.0,0.0
4741261923867918232,1,0.26666666666666666,1.3666666666666667,0,0.0,0.0
5077844572918541681,1,0.15,0.7666666666666667,0,0.0,0.0
8199642993458117137,1,0.31666666666666665,1.5166666666666666,0,0.016666666666666666,0.08333333333333333
6249167890280127074,1,0.18333333333333332,0.8833333333333333,0,0.0,0.0
1446436959753689503,1,0.23333333333333334,1.25,0,0.0,0.0
3166009110936118442,1,0.15,0.8166666666666667,0,0.0,0.0
5562269655464152848,0,0.0,0.0,1,0.15,0.7833333333333333
4429898976557648053,2,0.65,3.15,0,0.0,0.0
6330817431860252873,1,0.16666666666666666,0.8333333333333334,0,0.0,0.0
496208741215777219,1,0.18333333333333332,0.7333333333333333,0,0.0,0.0
4972797424673499940,1,0.21666666666666667,0.9833333333333333,0,0.0,0.0
6844850271308769502,2,0.18333333333333332,0.7333333333333333,0,0.0,0.0
5048390595707248268,1,0.21666666666666667,0.7166666666666667,0,0.0,0.0
6162755080496554834,2,0.21666666666666667,0.9833333333333333,0,0.0,0.0
5598678635804366624,0,0.0,0.23333333333333334,2,0.18333333333333332,0.6666666666666666
8228300995261150556,1,0.3333333333333333,1.5666666666666667,0,0.0,0.0
5522381257804430842,1,0.08333333333333333,0.8666666666666667,0,0.13333333333333333,0.26666666666666666
6817327931256412969,0,0.11666666666666667,0.75,1,0.05,0.1
2974109706633403181,0,0.0,0.0,1,0.13333333333333333,0.5833333333333334
4314391475989815076,0,0.0,0.0,0,0.0,0.0
2354823375850664976,1,0.2,0.9,0,0.0,0.0
2885015242785315990,2,0.36666666666666664,1.6833333333333333,0,0.0,0.0
6290459896917131168,1,0.13333333333333333,0.6666666666666666,0,0.0,0.0
5187255509507334578,0,0.08333333333333333,0.5333333333333333,2,0.21666666666666667,0.85
7582450789698919821,0,0.0,0.0,2,0.21666666666666667,0.9166666666666666
6442930326928534904,0,0.18333333333333332,1.0,0,0.0,0.0
242070892659920452,0,0.03333333333333333,0.16666666666666666,0,0.0,0.0
8024040556936961492,1,0.16666666666666666,0.8333333333333334,0,0.0,0.0
7001015127375054226,0,0.0,0.0,1,0.3,1.3333333333333333
8807660731712526628,1,0.23333333333333334,1.15,0,0.0,0.0
3685497449056565539,1,0.21666666666666667,0.9666666666666667,0,0.0,0.0
4852387462595583610,1,0.13333333333333333,0.55,0,0.0,0.0
5139595286963333825,0,0.0,0.0,1,0.16666666666666666,0.7833333333333333
6059910840054253232,0,0.0,0.0,1,0.25,1.2166666666666666
6126682367592058647,1,0.13333333333333333,0.7,0,0.05,0.15
6931132712777138584,1,0.18333333333333332,0.8666666666666667,0,0.0,0.03333333333333333
1406152021548527918,1,0.18333333333333332,0.9,0,0.0,0.0
7995554789749200173,1,0.2,0.9166666666666666,0,0.0,0.0
8832246635563778113,1,0.21666666666666667,0.9833333333333333,0,0.0,0.0
100927970158485910,1,0.13333333333333333,0.6333333333333333,0,0.0,0.0
9195450510899676251,2,0.6333333333333333,3.1166666666666667,0,0.0,0.0
6077660293503601866,0,0.08333333333333333,0.48333333333333334,1,0.1,0.4
2544654206029195412,0,0.0,0.0,1,0.2,0.9166666666666666
1050423000865414301,3,0.5333333333333333,2.65,0,0.0,0.0
7062670497148225362,1,0.16666666666666666,0.8333333333333334,0,0.0,0.0
5631063694141032107,0,0.0,0.55,0,0.0,0.0
4461540359342152459,3,0.18333333333333332,0.6,0,0.0,0.0
421995417777845899,0,0.0,0.0,2,0.23333333333333334,0.95
5481601781189253393,0,0.08333333333333333,0.48333333333333334,1,0.08333333333333333,0.35
8658813216801211519,0,0.0,0.13333333333333333,1,0.31666666666666665,1.4333333333333333
8377465688456570187,1,0.21666666666666667,1.05,0,0.0,0.0
1624083741059109051,0,0.0,0.0,1,0.16666666666666666,0.7833333333333333
6459410026790903485,2,0.45,2.0,0,0.0,0.0
3013716713811770346,0,0.0,0.0,1,0.18333333333333332,0.8666666666666667
4622405964186936660,1,0.2,0.9,0,0.0,0.0
3656434493650509126,1,0.26666666666666666,1.3166666666666667,0,0.0,0.0
5437996279670629529,1,0.11666666666666667,0.43333333333333335,0,0.0,0.0
1080003241488995926,0,0.0,0.25,1,0.16666666666666666,0.5333333333333333
8024554890756246369,1,0.16666666666666666,0.8333333333333334,0,0.0,0.0
1026215891482405791,0,0.11666666666666667,0.65,1,0.08333333333333333,0.35
4758122953777087240,0,0.0,0.1,1,0.2,0.6166666666666667
2536136790371762910,1,0.13333333333333333,0.75,0,0.0,0.0
6462546161367621216,2,0.21666666666666667,0.9,0,0.0,0.0
3638987518162252748,1,0.21666666666666667,0.9666666666666667,0,0.0,0.0
309081616338296,1,0.3,1.5333333333333334,0,0.0,0.0
3451175311523309727,1,0.21666666666666667,1.0666666666666667,0,0.0,0.0
1664265874450832999,0,0.08333333333333333,0.5,0,0.05,0.3
191331733720214713,0,0.25,1.4333333333333333,0,0.0,0.0
813383464952749649,1,0.18333333333333332,0.75,0,0.0,0.0
3666097341271899320,1,0.15,0.6833333333333333,0,0.0,0.13333333333333333
2494310527535070667,0,0.0,0.05,1,0.1,0.5
6196446117674439279,1,0.13333333333333333,0.8166666666666667,0,0.1,0.3333333333333333
4997124905850559836,1,0.2,0.9666666666666667,0,0.016666666666666666,0.03333333333333333
4380952809306247671,0,0.0,0.0,1,0.2,0.9
6928012242471193801,2,0.2,0.95,0,0.0,0.0
6691502530538219190,2,0.3333333333333333,1.5666666666666667,0,0.0,0.0
4555669240195084905,0,0.0,0.0,1,0.15,0.75
8415343192352122349,2,0.4666666666666667,2.183333333333333,0,0.0,0.0
5006591355794766875,0,0.13333333333333333,0.6333333333333333,0,0.0,0.0
4367281006041733615,2,0.23333333333333334,1.0166666666666666,0,0.0,0.0
6039863419831822955,1,0.21666666666666667,1.1666666666666667,0,0.0,0.0
6784389612214068952,0,0.0,0.0,2,0.2833333333333333,1.2833333333333334
2199267188542639539,1,0.2,1.0,0,0.0,0.0
3714058174530175922,1,0.23333333333333334,1.15,0,0.0,0.0
5617498176877551491,1,0.21666666666666667,1.1333333333333333,0,0.0,0.0
8940560009375832125,2,0.3333333333333333,1.55,0,0.0,0.0
807325626462019528,0,0.0,0.6333333333333333,0,0.0,0.0
1832931292863730276,1,0.16666666666666666,0.7333333333333333,0,0.0,0.0
1655902214427324375,1,0.31666666666666665,1.55,0,0.0,0.0
445709763188105330,1,0.1,0.36666666666666664,0,0.0,0.0
8135193053359966217,2,0.6333333333333333,2.433333333333333,0,0.0,0.7
3096040684501619795,1,0.18333333333333332,0.9,0,0.0,0.0
2075283273074966485,1,0.13333333333333333,0.7,0,0.0,0.0
389430573344357495,2,0.45,2.1333333333333333,0,0.0,0.0
7054847535135869283,1,0.23333333333333334,1.2833333333333334,0,0.08333333333333333,0.2833333333333333
3129391716947252814,1,0.16666666666666666,0.7666666666666667,0,0.0,0.0
8331407417636404507,3,0.4666666666666667,2.183333333333333,0,0.0,0.0
8202679566862379330,1,0.1,0.9,0,0.13333333333333333,0.26666666666666666
1517232373106574528,0,0.0,0.7166666666666667,2,0.21666666666666667,0.2833333333333333
2454029148522845822,1,0.13333333333333333,0.6833333333333333,0,0.0,0.0
8439572944441491748,1,0.16666666666666666,0.8,0,0.0,0.0
7807831982165486983,1,0.16666666666666666,0.85,0,0.0,0.0
6923836608548045554,0,0.0,0.05,1,0.11666666666666667,0.5833333333333334
5423340161178834539,1,0.15,0.7666666666666667,0,0.0,0.0
1221300488192191098,2,0.4,1.8,0,0.03333333333333333,0.18333333333333332
4704072195663101603,0,0.0,0.0,0,0.0,0.0
927755817290995613,1,0.2,0.95,0,0.0,0.0
6408729292092964206,2,0.65,3.0833333333333335,0,0.0,0.06666666666666667
1940725575276828760,1,0.21666666666666667,1.05,0,0.0,0.05
3349374025529884886,1,0.21666666666666667,0.95,0,0.0,0.0
8406294444492805839,0,0.0,0.0,1,0.13333333333333333,0.5
8605225132955082989,1,0.2,0.9166666666666666,0,0.0,0.0
8177571715733208943,1,0.21666666666666667,1.0,0,0.0,0.0
5334431089093872338,1,0.18333333333333332,0.85,0,0.0,0.0
3065302095670005634,0,0.0,0.0,1,0.18333333333333332,0.9
2362172466422093393,0,0.0,0.03333333333333333,1,0.13333333333333333,0.48333333333333334
7959626024093666288,0,0.0,0.0,0,0.0,0.0
7705704224154861503,1,0.05,0.35,0,0.0,0.0
5101602669688294040,1,0.18333333333333332,0.85,0,0.0,0.0
7268756666846583478,2,0.4666666666666667,1.3166666666666667,0,0.0,0.8
6501100085922760616,1,0.2,0.9,0,0.0,0.0
8875541936489174546,0,0.0,0.0,1,0.3,1.45
6984232154663999574,0,0.0,0.0,1,0.15,0.7666666666666667
7776801514628453420,0,0.0,0.0,1,0.21666666666666667,0.9666666666666667
7427441844480507645,0,0.0,0.0,0,0.0,0.0
7467782208608408100,1,0.23333333333333334,1.1666666666666667,0,0.0,0.0
91749266999228130,0,0.0,0.0,1,0.15,0.7666666666666667
7767453872961789940,0,0.0,0.0,2,0.25,1.0333333333333334
1834941129445504356,1,0.21666666666666667,0.9666666666666667,0,0.0,0.0
7741788920496674160,1,0.13333333333333333,0.5,0,0.0,0.0
865059064887111297,1,0.21666666666666667,0.9833333333333333,0,0.0,0.0
5628351236084623530,1,0.05,0.35,0,0.0,0.0
3834797117215246344,0,0.0,0.0,1,0.21666666666666667,0.9333333333333333
8135719774016391271,1,0.05,0.36666666666666664,0,0.0,0.0
7964598708658837486,0,0.0,0.0,0,0.0,0.0
8315578618681858117,0,0.0,0.0,1,0.18333333333333332,0.8166666666666667
4570537082037555757,3,0.65,3.1333333333333333,0,0.0,0.0
138609105862509057,0,0.1,0.48333333333333334,0,0.0,0.0
2214450501571430776,1,0.31666666666666665,1.5666666666666667,0,0.0,0.0
7531416287306780570,0,0.0,0.0,1,0.16666666666666666,0.8333333333333334
8603200247485727276,1,0.15,0.8,0,0.0,0.0
4345784537186908049,3,0.4666666666666667,1.8833333333333333,0,0.0,0.0
1011603928978119029,1,0.23333333333333334,1.1,0,0.0,0.0
5477832915182257236,0,0.08333333333333333,0.48333333333333334,0,0.05,0.25
1244537422937396557,0,0.0,0.2,1,0.25,1.0666666666666667
4890018019839777683,0,0.0,0.0,1,0.2,0.9
740897790876755009,1,0.2,1.0,0,0.0,0.0
6346860309109709465,1,0.2833333333333333,1.35,0,0.0,0.0
